district,total_tax_units,weighted_tax_units,total_population_estimate,ctc_recipient_units,ctc_recipient_rate,total_ctc_amount,total_refundable_ctc,total_nonrefundable_ctc,total_qualifying_children,avg_ctc_per_unit,avg_ctc_per_recipient,ctc_Q2_Low,ctc_Q1_Lowest,ctc_Q3_Middle,ctc_Q4_High,ctc_Q5_Highest,ctc_single,ctc_married_filing_jointly,ctc_married_filing_separately,ctc_head_of_household
8.0,2373.0,53520.13866765819,53520.13866765819,500.0,0.21070375052675938,38043555.51588446,22043622.635085806,15999932.880798655,19252.56462369592,710.826923527272,3366.0175099546163,5811907.215800235,12144329.439343872,8920137.487269988,6737525.255646391,4429656.117823975,813852.5884779235,23192782.6138676,885906.810437001,13151013.503101937
