district,total_tax_units,weighted_tax_units,total_population_estimate,ctc_recipient_units,ctc_recipient_rate,total_ctc_amount,total_refundable_ctc,total_nonrefundable_ctc,total_qualifying_children,avg_ctc_per_unit,avg_ctc_per_recipient,ctc_Q2_Low,ctc_Q1_Lowest,ctc_Q3_Middle,ctc_Q4_High,ctc_Q5_Highest,ctc_single,ctc_married_filing_jointly,ctc_married_filing_separately,ctc_head_of_household
4.0,2224.0,47390.4262765334,47390.4262765334,342.0,0.15377697841726617,20221694.140739985,12631851.197444022,7589842.943295964,11148.363915992455,426.7042044049577,3146.199162561871,2419499.4000760256,5934911.27731941,4690516.048116141,5088691.267230492,2088076.147997917,233388.474157592,14380573.15975349,666604.1934088576,4941128.313420044
