district,total_tax_units,weighted_tax_units,total_population_estimate,ctc_recipient_units,ctc_recipient_rate,total_ctc_amount,total_refundable_ctc,total_nonrefundable_ctc,total_qualifying_children,avg_ctc_per_unit,avg_ctc_per_recipient,ctc_Q2_Low,ctc_Q1_Lowest,ctc_Q3_Middle,ctc_Q4_High,ctc_Q5_Highest,ctc_single,ctc_married_filing_jointly,ctc_married_filing_separately,ctc_head_of_household
3.0,2583.0,44951.79613778071,44951.79613778071,386.0,0.1494386372435153,28879367.520351086,18196929.390150197,10682438.130200893,15147.866602306558,642.4519151989746,3819.8762242888833,4458631.284466864,6613031.174043927,5681904.071812337,8284440.295817113,3841360.694210848,1755198.5771249342,19883395.02884164,976211.4803857696,6264562.433998742
