district,total_tax_units,weighted_tax_units,total_population_estimate,ctc_recipient_units,ctc_recipient_rate,total_ctc_amount,total_refundable_ctc,total_nonrefundable_ctc,total_qualifying_children,avg_ctc_per_unit,avg_ctc_per_recipient,ctc_Q2_Low,ctc_Q1_Lowest,ctc_Q3_Middle,ctc_Q4_High,ctc_Q5_Highest,ctc_single,ctc_married_filing_jointly,ctc_married_filing_separately,ctc_head_of_household
7.0,2936.0,63289.17939176633,63289.17939176633,534.0,0.1818801089918256,46265279.73442462,25437845.28153906,20827434.45288556,23400.9143429871,731.0140561001419,3617.526298647787,6414234.289429955,17069177.738893837,7503347.749951554,9244683.990981802,6033835.965167471,2241255.5425106026,32775275.977080353,1265492.4190753386,9983255.795758326
