district,total_tax_units,weighted_tax_units,total_population_estimate,ctc_recipient_units,ctc_recipient_rate,total_ctc_amount,total_refundable_ctc,total_nonrefundable_ctc,total_qualifying_children,avg_ctc_per_unit,avg_ctc_per_recipient,ctc_Q2_Low,ctc_Q1_Lowest,ctc_Q3_Middle,ctc_Q4_High,ctc_Q5_Highest,ctc_single,ctc_married_filing_jointly,ctc_married_filing_separately,ctc_head_of_household
2.0,2390.0,35369.54110605782,35369.54110605782,422.0,0.17656903765690377,37044860.32254582,17500564.17573172,19544296.1468141,18595.133198364216,1047.3661564187234,4175.833987986911,4932792.082820881,15524737.325258223,3790557.4403335983,7723516.020821225,5073257.453311892,1443668.6311948688,24946484.378555544,619862.2949712148,10034845.017824188
