district,total_tax_units,weighted_tax_units,total_population_estimate,ctc_recipient_units,ctc_recipient_rate,total_ctc_amount,total_refundable_ctc,total_nonrefundable_ctc,total_qualifying_children,avg_ctc_per_unit,avg_ctc_per_recipient,ctc_Q2_Low,ctc_Q1_Lowest,ctc_Q3_Middle,ctc_Q4_High,ctc_Q5_Highest,ctc_single,ctc_married_filing_jointly,ctc_married_filing_separately,ctc_head_of_household
9.0,1809.0,47962.3794182478,47962.3794182478,507.0,0.2802653399668325,55990083.81718432,34839417.02505599,21150666.792128336,28197.626267629457,1167.3750238480097,3715.463085690732,8718605.220752914,15646575.389126603,10814197.993192784,13689257.818180215,7121447.395931805,1971211.5526824957,37762750.56393966,1860037.554480497,14396084.146081666
