district,total_tax_units,weighted_tax_units,total_population_estimate,ctc_recipient_units,ctc_recipient_rate,total_ctc_amount,total_refundable_ctc,total_nonrefundable_ctc,total_qualifying_children,avg_ctc_per_unit,avg_ctc_per_recipient,ctc_Q2_Low,ctc_Q1_Lowest,ctc_Q3_Middle,ctc_Q4_High,ctc_Q5_Highest,ctc_single,ctc_married_filing_jointly,ctc_married_filing_separately,ctc_head_of_household
1.0,8103.0,197467.36344127252,197467.36344127252,1274.0,0.1572257188695545,120882976.9970163,63627587.79603888,57255389.200977415,61312.91311818807,612.1668659082862,3559.3100974212366,16877272.94254989,44005621.903337315,23786308.05018285,21398367.73046407,14815406.37048218,3309217.1576299276,70583084.9023836,2479788.504587427,44510886.43241535
