agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,80424.11,-48951.89,-37.836918,3,2.620932466580644,-0.37906753341935584,-12.635584447311862,21,32.58889015929055,11.58889015929055,55.1851912347169
$10k-$20k,10000,20000.0,64160,29912.031,-34247.97,-53.379005,21,18.57915348078824,-2.4208465192117608,-11.527840567675051,333,621.1264399099689,288.1264399099689,86.5244564294201
$20k-$30k,20000,30000.0,57835,38422.453,-19412.547,-33.565395,51,47.26291636452961,-3.737083635470391,-7.327614971510571,889,1230.0858617946355,341.08586179463555,38.36736353145507
$30k-$40k,30000,40000.0,59827,49175.793,-10651.207,-17.803345,92,82.41197705011112,-9.588022949888881,-10.421764075966175,1533,1675.8647308947695,142.86473089476954,9.319290991178704
$40k-$50k,40000,50000.0,53555,40889.406,-12665.594,-23.649694,116,107.37091423900753,-8.629085760992467,-7.438867035338334,2166,2625.8858732879626,459.88587328796257,21.232034777837608
$50k-$75k,50000,75000.0,91459,74495.17,-16963.828,-18.548014,293,265.9430392411563,-27.056960758843672,-9.234457596874973,3201,3569.9365817612775,368.93658176127747,11.52566640928702
$75k-$100k,75000,100000.0,54976,47307.37,-7668.629,-13.949049,261,229.49744217243452,-31.502557827565482,-12.069945527802867,4751,4851.198383390078,100.19838339007765,2.108995651232954
$100k-$150k,100000,150000.0,62065,55346.273,-6718.7266,-10.825307,438,371.64833816349613,-66.35166183650387,-15.14878124121093,7055,6714.965888049925,-340.0341119500754,-4.819760622963506
$150k-$200k,150000,200000.0,27976,25245.24,-2730.7598,-9.76108,294,247.994437969882,-46.005562030118,-15.648150350380272,10496,9823.413667983328,-672.5863320166718,-6.408025266927132
$200k-$300k,200000,300000.0,18937,18937.002,0.001953125,1.0313804e-05,310,257.6667098080091,-52.3332901919909,-16.88170651354545,16391,13606.520738911828,-2784.4792610881723,-16.987854682985613
$300k-$400k,300000,400000.0,6076,6076.0005,0.00048828125,8.036229e-06,153,130.46365366706095,-22.536346332939047,-14.729638126103954,25119,21471.962340800583,-3647.0376591994172,-14.519040006367359
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,906.8683271631111,-91.13167283688892,-9.131430143976846,112416,102182.34672260407,-10233.653277395933,-9.103377879835552
TOTAL,0,inf,635117,475105.84,-160011.16,-25.193966,3029,2668.327841786167,-360.672158213833,-11.907301360641565,4770,5616.280828552042,846.2808285520423,17.741736447631915
