agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.6693004641614335,1.6693004641614335,55.64334880538112,21,36.09093235346149,15.09093235346149,71.86158263553091
$10k-$20k,10000,20000.0,64160,64160.004,0.00390625,6.088295e-06,21,33.38542790101702,12.385427901017017,58.97822810008103,333,520.3464131610637,187.34641316106365,56.26018413245155
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.75284181712631,13.75284181712631,26.966356504169237,889,1119.6134143187744,230.6134143187744,25.94076651504774
$30k-$40k,30000,40000.0,59827,59827.004,0.00390625,6.5292425e-06,92,106.7887553028867,14.788755302886699,16.074734024876847,1533,1784.9591042571112,251.95910425711122,16.43568847078351
$40k-$50k,40000,50000.0,53555,53555.004,0.00390625,7.2939038e-06,116,133.82995191248,17.82995191248,15.370648200413791,2166,2498.925257231878,332.9252572318778,15.370510490853084
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.9402180465811,27.940218046581094,9.535910596102763,3201,3509.1157572965053,308.1157572965053,9.625609412574361
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.6720677467394,22.6720677467394,8.686615994919311,4751,5159.925562913624,408.92556291362416,8.607147188247193
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,452.7249855899053,14.724985589905316,3.3618688561427663,7055,7294.368574718526,239.36857471852636,3.392892625351189
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,298.43953117443095,4.439531174430954,1.5100446171533857,10496,10667.698426309371,171.69842630937092,1.6358462872462929
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,281.7356122236254,-28.264387776374576,-9.117544443991799,16391,14877.520844042108,-1513.4791559578916,-9.233598657543112
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,139.73603506530904,-13.26396493469096,-8.669258127248995,25119,22998.03078757555,-2120.9692124244502,-8.443684909528445
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,718.2913278495557,-279.7086721504443,-28.026921057158745,112416,80934.2341238936,-31481.765876106394,-28.00470206741602
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2838.966055093819,-190.0339449061812,-6.273817923611133,4770,4469.989080899769,-300.01091910023115,-6.289537088055161
