agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.01,0.0078125,6.0386005e-06,3,4.656686578144894,1.6566865781448943,55.222885938163145,21,35.99343229769203,14.993432297692031,71.39729665567633
$10k-$20k,10000,20000.0,64160,64159.996,-0.00390625,-6.088295e-06,21,33.405466772715414,12.405466772715414,59.073651298644826,333,520.6588030944337,187.65880309443367,56.353994923253346
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.7116787198352,13.711678719835206,26.88564454869648,889,1118.9016809861712,229.9016809861712,25.86070652262893
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,107.06101455075368,15.061014550753683,16.370667989949656,1533,1789.5099963353282,256.5099963353282,16.73255031541606
$40k-$50k,40000,50000.0,53555,53555.004,0.00390625,7.2939038e-06,116,134.14059535747316,18.14059535747316,15.638444273683758,2166,2504.725713255314,338.7257132553141,15.638306244474334
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.9412139663939,27.94121396639389,9.536250500475731,3201,3509.1266465453796,308.1266465453796,9.625949595294582
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.25553090954537,22.25553090954537,8.527023336990563,4751,5152.348859675956,401.3488596759562,8.447671220289543
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.7619798983902,13.761979898390223,3.1420045430114665,7055,7278.852491716591,223.85249171659143,3.1729623205753574
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,298.28185236566304,4.281852365663042,1.4564123692731434,10496,10662.062209238742,166.06220923874207,1.5821475727776493
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,279.23003047936487,-30.76996952063513,-9.92579661955972,16391,14745.209403779103,-1645.790596220897,-10.040818718936594
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.75733427223693,-12.242665727763068,-8.001742305727495,25119,23166.118214653874,-1952.881785346126,-7.774520424165477
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,695.6680665735535,-302.33193342644654,-30.29378090445356,112416,78385.13426180884,-34030.86573819116,-30.272261722700648
TOTAL,0,inf,635117,635116.94,-0.0625,-9.840706e-06,3029,2813.8714504440704,-215.12854955592957,-7.1022961226784265,4770,4430.477734573203,-339.5222654267973,-7.117867199723213
