agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.661272089535467,1.6612720895354673,55.37573631784891,21,36.02887776353781,15.028877763537807,71.56608458827527
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.47572512222951,12.475725122229512,59.40821486775958,333,521.7538204836271,188.75382048362712,56.6828289740622
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.7032563500464,13.703256350046402,26.8691300981302,889,1118.7560534286574,229.75605342865742,25.844325470040204
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.94481380399486,14.944813803994862,16.2443628304292,1533,1787.5677169838846,254.56771698388457,16.605852379901144
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,133.89832189682312,17.89832189682312,15.429587842088896,2166,2500.202070709049,334.20207070904917,15.429458481488881
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.51678648267125,27.51678648267125,9.391394703983362,3201,3504.486015402216,303.4860154022158,9.480975176576562
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.3948284314293,22.39482843142929,8.580394035030379,4751,5154.882647544915,403.882647544915,8.501002895072933
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.2875390476868,13.287539047686778,3.0336847140837393,7055,7271.20823407213,216.20823407212993,3.0646099797608777
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,298.64883743267427,4.64883743267427,1.581237221998051,10496,10675.18006264921,179.1800626492095,1.7071271212767674
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.3095466530295,-27.690453346970514,-8.932404305474359,16391,14907.828412791334,-1483.171587208666,-9.048694937518553
$300k-$400k,300000,400000.0,6076,6076.0005,0.00048828125,8.036229e-06,153,141.12557011509412,-11.87442988490588,-7.761065284252208,25119,23226.72132553022,-1892.2786744697805,-7.533256397427368
$400k+,400000,inf,8875,8875.001,0.0009765625,1.1003521e-05,998,661.487017187733,-336.51298281226696,-33.71873575273216,112416,74533.74021418337,-37882.25978581663,-33.69828119290548
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2782.4535146129474,-246.5464853870526,-8.13953401740022,4770,4381.0093488490265,-388.99065115097346,-8.15494027570175
