agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.694293282014466,1.694293282014466,56.47644273381553,21,36.28411206108139,15.284112061081387,72.78148600514946
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.47225221516081,12.472252215160808,59.391677215051466,333,521.6996916328055,188.69969163280552,56.666574063905564
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.63268469813882,13.632684698138817,26.73075431007611,889,1117.5358294828186,228.5358294828186,25.70706743338792
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.83468458354592,14.834684583545922,16.124657156028178,1533,1785.72692235188,252.72692235187992,16.485774452177424
$40k-$50k,40000,50000.0,53555,53554.996,-0.00390625,-7.2939038e-06,116,134.14567863654472,18.145678636544716,15.64282641081441,2166,2504.8209956306923,338.8209956306923,15.64270524610768
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.85889534077836,27.85889534077836,9.508155406408997,3201,3508.226586129067,307.2265861290671,9.59783149419141
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.3490805079911,22.34908050799112,8.562866095015755,4751,5154.050504001585,403.05050400158507,8.483487771028942
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,452.48267845768527,14.482678457685267,3.3065475930788284,7055,7290.464488160562,235.4644881605618,3.337554757768417
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,295.89878877408836,1.8987887740883593,0.6458465217987617,10496,10576.879781744652,80.87978174465206,0.7705771888781637
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,286.42777650438273,-23.572223495617266,-7.603943063102343,16391,15125.298437153864,-1265.7015628461359,-7.721930100946469
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,141.80120217522523,-11.198797824774772,-7.319475702467171,25119,23337.92004200547,-1781.0799579945306,-7.090568724847847
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,813.3835680169615,-184.61643198303852,-18.498640479262377,112416,91648.85273430552,-20767.147265694482,-18.473479990121053
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2937.981583192517,-91.01841680748294,-3.0048998615874196,4770,4625.890321299095,-144.10967870090462,-3.02116726836278
