agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,115285.0,-14091.0,-10.89151,3,2.7966780548782735,-0.20332194512172652,-6.777398170724218,21,24.258819923478974,3.258819923478974,15.518190111804639
$10k-$20k,10000,20000.0,64160,48120.0,-16040.0,-25.0,21,20.744177844057322,-0.25582215594267765,-1.2182007425841792,333,431.09264015081715,98.09264015081715,29.457249294539682
$20k-$30k,20000,30000.0,57835,50894.805,-6940.1953,-11.999991,51,50.65411860213511,-0.34588139786489336,-0.6781988193429281,889,995.2709105213639,106.27091052136393,11.953983185755222
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,98.38314781842507,6.383147818425073,6.938204150462035,1533,1644.460658539206,111.46065853920595,7.270753981683363
$40k-$50k,40000,50000.0,53555,48735.055,-4819.9453,-8.999991,116,114.56082563735762,-1.439174362642376,-1.2406675540020484,2166,2350.6863052057106,184.6863052057106,8.526606888536962
$50k-$75k,50000,75000.0,91459,86886.05,-4572.953,-5.0000033,293,285.3344781831522,-7.665521816847786,-2.616219050118698,3201,3284.008059356794,83.00805935679409,2.5931914825615148
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,268.6280889340969,7.6280889340969225,2.9226394383513115,4751,4886.279266117886,135.27926611788644,2.847385100355429
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,418.3716981440862,-19.628301855913776,-4.481347455688077,7055,6740.863580827942,-314.1364191720577,-4.4526778054154175
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,273.8136111426798,-20.186388857320196,-6.8661186589524466,10496,9787.446780907914,-708.5532190920858,-6.750697590435268
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,261.748567412929,-48.25143258707101,-15.564978253893875,16391,13822.071469236362,-2568.9285307636383,-15.67279928475162
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,128.09493122940307,-24.905068770596927,-16.277822725880345,25119,21082.11508054692,-4036.8849194530812,-16.071041520176284
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,907.6501476933528,-90.34985230664722,-9.053091413491705,112416,102270.43917671581,-10145.560823284191,-9.025014965204411
TOTAL,0,inf,635117,588652.94,-46464.062,-7.3158274,3029,2830.7804706965535,-198.2195293034465,-6.544058412130951,4770,4808.912502363167,38.91250236316682,0.8157757308840006
