agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.01,0.0078125,6.0386005e-06,3,4.659311721953953,1.6593117219539533,55.31039073179844,21,36.013723106269644,15.013723106269644,71.49391955366498
$10k-$20k,10000,20000.0,64160,64160.008,0.0078125,1.217659e-05,21,33.4143820230255,12.414382023025503,59.116104871550014,333,520.7976613823843,187.79766138238426,56.3956941088241
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.64028876237211,13.640288762372109,26.74566423994531,889,1117.6673080724838,228.66730807248382,25.721856926038676
$30k-$40k,30000,40000.0,59827,59826.996,-0.00390625,-6.5292425e-06,92,106.68626939142707,14.686269391427075,15.963336295029428,1533,1783.2462994506313,250.24629945063134,16.323959520589128
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,133.96082996371192,17.960829963711916,15.483474106648204,2166,2501.3692458913624,335.3692458913624,15.483344685658468
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.5176389462655,27.517638946265492,9.391685647189588,3201,3504.4953361207263,303.4953361207263,9.48126635803581
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.0188890245159,22.018889024515886,8.436355948090378,4751,5148.044401639186,397.0444016391857,8.357070125009171
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.93091060169013,13.93091060169013,3.1805731967329063,7055,7281.574326942562,226.57432694256204,3.211542550567853
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.8833613559382,3.8833613559381774,1.3208712095027815,10496,10647.818178293473,151.81817829347347,1.4464384364850749
$200k-$300k,200000,300000.0,18937,18936.998,-0.001953125,-1.0313804e-05,310,281.9898184433103,-28.0101815566897,-9.035542437641839,16391,14890.946165030868,-1500.0538349691324,-9.151691995419025
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,141.20491625540112,-11.795083744598884,-7.709205061829335,25119,23239.78213551697,-1879.217864483031,-7.481260657203833
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,659.2962144006813,-338.70378559931873,-33.93825507007202,112416,74286.89739725986,-38129.10260274014,-33.91786098308082
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2779.2028308902927,-249.79716910970728,-8.246852727293076,4770,4375.8911049307335,-394.1088950692665,-8.262240986777075
