agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.670887376365801,1.6708873763658012,55.69624587886004,21,36.10319824670574,15.103198246705738,71.9199916509797
$10k-$20k,10000,20000.0,64160,64159.996,-0.00390625,-6.088295e-06,21,33.35605989722046,12.356059897220462,58.838380462954575,333,519.8887457611577,186.88874576115768,56.12274647482213
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.68823767717392,13.688237677173916,26.839681719948853,889,1118.4963720441585,229.49637204415853,25.815114965597136
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,107.03731405208792,15.037314052087922,16.344906578356436,1533,1789.1138457901602,256.1138457901602,16.70670879257405
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.08394361969195,18.08394361969195,15.589606568699956,2166,2503.668072443132,337.66807244313213,15.589477028768798
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.5080459134959,27.50804591349589,9.388411574571977,3201,3504.3904472331415,303.39044723314146,9.477989604284332
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.9991307206238,22.999130720623782,8.811927479166199,4751,5165.874758451393,414.87475845139306,8.732367048019219
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,452.5986932780153,14.598693278015276,3.333034994980656,7055,7292.333735245553,237.33373524555282,3.364050109788133
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,298.56307274374103,4.5630727437410314,1.552065559095589,10496,10672.114410342474,176.114410342474,1.6779193058543636
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.17231122745955,-27.827688772540455,-8.976673797593696,16391,14900.581466307205,-1490.4185336927949,-9.09290789880297
$300k-$400k,300000,400000.0,6076,6075.9995,-0.00048828125,-8.036229e-06,153,140.3023868270354,-12.697613172964594,-8.299093577101042,25119,23091.243927264128,-2027.7560727358723,-8.07259872103138
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,561.2221945225075,-436.7778054774925,-43.765311170089426,112416,63236.30360816987,-49179.69639183013,-43.74795081823773
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2683.2022778554183,-345.7977221445817,-11.41623381131006,4770,4224.736982092147,-545.2630179078533,-11.431090522177218
