agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,112496.28,-16879.719,-13.047025,3,2.6697083450914647,-0.3302916549085353,-11.009721830284509,21,23.73152530401057,2.731525304010571,13.00726335243129
$10k-$20k,10000,20000.0,64160,46978.055,-17181.945,-26.779839,21,19.881635202238222,-1.118364797761778,-5.325546656008467,333,423.2111213308362,90.21112133083619,27.090426826076936
$20k-$30k,20000,30000.0,57835,50176.215,-7658.785,-13.242475,51,49.03732233787186,-1.9626776621281365,-3.848387572800268,889,977.30214386588,88.30214386588,9.932749591212598
$30k-$40k,30000,40000.0,59827,58656.57,-1170.4297,-1.956357,92,95.87489703670853,3.874897036708532,4.211844605117969,1533,1634.5124940978203,101.51249409782031,6.621819575852597
$40k-$50k,40000,50000.0,53555,47715.953,-5839.047,-10.902898,116,111.50890119200653,-4.491098807993467,-3.8716369034426443,2166,2336.9312334575006,170.93123345750064,7.891562024815357
$50k-$75k,50000,75000.0,91459,85658.586,-5800.414,-6.342092,293,279.4113551350112,-13.588644864988794,-4.637762752555902,3201,3261.918838338998,60.91883833899783,1.9031189734144902
$75k-$100k,75000,100000.0,54976,55825.242,849.2422,1.5447508,261,267.427352299858,6.427352299858001,2.4625870880681995,4751,4790.437834584773,39.437834584772645,0.8300954448489295
$100k-$150k,100000,150000.0,62065,65216.453,3151.4531,5.077666,438,434.8626920801795,-3.1373079198205005,-0.7162803469909819,7055,6667.990533718243,-387.00946628175734,-5.4856054752906775
$150k-$200k,150000,200000.0,27976,29913.855,1937.8555,6.9268494,294,294.47456350732324,0.47456350732323926,0.16141615895348274,10496,9844.08592249003,-651.9140775099695,-6.211071622617849
$200k-$300k,200000,300000.0,18937,20356.172,1419.1719,7.4941745,310,282.1110045930943,-27.88899540690568,-8.996450131259897,16391,13858.74546184015,-2532.25453815985,-15.449054591909281
$300k-$400k,300000,400000.0,6076,6128.846,52.84619,0.869753,153,144.19409302428446,-8.805906975715544,-5.755494755369637,25119,23527.11889335233,-1591.88110664767,-6.337358599656316
$400k+,400000,inf,8875,6070.6543,-2804.3457,-31.59826,998,807.6715245394246,-190.32847546057542,-19.070989525107755,112416,133045.21803443672,20629.218034436723,18.350784616457375
TOTAL,0,inf,635117,585192.94,-49924.062,-7.8606086,3029,2789.1250492930917,-239.8749507069083,-7.91927866315313,4770,4766.1632097073825,-3.8367902926174793,-0.08043585519114212
