agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,116438.39,-12937.609,-10.000008,3,4.1832733141186935,1.1832733141186935,39.44244380395645,21,35.926924888469905,14.926924888469905,71.08059470699955
$10k-$20k,10000,20000.0,64160,56460.8,-7699.199,-11.999999,21,29.314105455064453,8.314105455064453,39.59097835744978,333,519.1939371996888,186.19393719968878,55.9140952551618
$20k-$30k,20000,30000.0,57835,53208.2,-4626.801,-8.000001,51,59.41812828385307,8.418128283853072,16.506133889907986,889,1116.710002523723,227.710002523723,25.61417351222981
$30k-$40k,30000,40000.0,59827,56835.65,-2991.3516,-5.000003,92,101.47034690894192,9.47034690894192,10.293855335806434,1533,1785.3292730622227,252.32927306222268,16.459835163876235
$40k-$50k,40000,50000.0,53555,50877.246,-2677.754,-5.000007,116,127.1677169878014,11.167716987801398,9.627342230863274,2166,2499.5007936057154,333.50079360571544,15.39708188392038
$50k-$75k,50000,75000.0,91459,88715.234,-2743.7656,-2.9999952,293,311.13570263536525,18.13570263536525,6.189659602513737,3201,3507.128226931038,306.12822693103817,9.563518492066173
$75k-$100k,75000,100000.0,54976,54976.004,0.00390625,7.1053732e-06,261,283.51999662961043,22.519996629610432,8.628351199084456,4751,5157.159060034522,406.15906003452164,8.548917281299131
$100k-$150k,100000,150000.0,62065,62065.004,0.00390625,6.2938047e-06,438,451.7688938932176,13.76889389321758,3.1435830806432827,7055,7278.963432848895,223.96343284889463,3.1745348383968053
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,296.5189175671027,2.518917567102676,0.8567746826879851,10496,10599.046238458059,103.04623845805872,0.9817667536019314
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,284.48177117510807,-25.518228824891935,-8.231686717707076,16391,15022.53636664245,-1368.4636333575509,-8.348872145430729
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,142.7819553763009,-10.218044623699086,-6.678460538365416,25119,23499.33432789679,-1619.6656721032086,-6.4479703495489815
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,793.6590194735851,-204.3409805264149,-20.475048148939372,112416,89426.36839138987,-22989.63160861013,-20.450497801567508
TOTAL,0,inf,635117,601440.56,-33676.438,-5.302399,3029,2885.4198277000696,-143.58017229993038,-4.740183965002654,4770,4797.514513664132,27.51451366413221,0.5768241858308639
