agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129375.984,-0.015625,-1.2077201e-05,3,4.646870366944231,1.6468703669442313,54.89567889814104,21,35.917565299253255,14.917565299253255,71.03602523453931
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.37932359546494,12.379323595464939,58.949159978404474,333,520.2513029218351,187.25130292183508,56.23162249904957
$20k-$30k,20000,30000.0,57835,57835.004,0.00390625,6.7541278e-06,51,64.61741898706725,13.617418987067254,26.700821543269125,889,1117.2718012055723,228.27180120557227,25.677367964631305
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.88923187952724,14.889231879527244,16.183947695138308,1533,1786.63867283212,253.63867283211994,16.545249369348987
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.04039919812044,18.04039919812044,15.552068274241758,2166,2502.8549938963765,336.8549938963765,15.55193877637934
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.6084392928318,27.608439292831804,9.422675526563754,3201,3505.4881344955857,304.48813449558565,9.512281614982369
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,282.9332126065625,21.933212606562506,8.403529734315136,4751,5146.485968541954,395.4859685419542,8.324267912901583
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.6262677413398,13.626267741339802,3.1110200322693613,7055,7276.665878374926,221.66587837492625,3.1419685099209955
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,296.93326604795027,2.9332660479502692,0.9977095401191393,10496,10613.857093506944,117.85709350694378,1.1228762719792662
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,281.7947779105953,-28.205222089404685,-9.09845873851764,16391,14880.645187231097,-1510.3548127689028,-9.214537323951575
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.23979606528218,-12.760203934717822,-8.340002571710995,25119,23080.940761238013,-2038.0592387619872,-8.113616142211026
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,830.7089856746187,-167.2910143253813,-16.76262668590995,112416,93601.01247037957,-18814.987529620426,-16.73693026759574
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2948.417989366305,-80.58201063369506,-2.6603503015416,4770,4642.32257893633,-127.67742106367041,-2.6766754939972834
