agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.01,0.0078125,6.0386005e-06,3,2.8119200691755935,-0.18807993082440655,-6.269331027480218,21,21.734478569247617,0.7344785692476172,3.497516996417225
$10k-$20k,10000,20000.0,64160,48120.0,-16040.0,-25.0,21,20.82151880694191,-0.17848119305809007,-0.8499104431337622,333,432.6998920810871,99.69989208108711,29.93990753185799
$20k-$30k,20000,30000.0,57835,50894.8,-6940.199,-11.999999,51,50.61825270326407,-0.3817472967359308,-0.7485241112469231,889,994.5662803716523,105.56628037165228,11.87472220153569
$30k-$40k,30000,40000.0,59827,59827.004,0.00390625,6.5292425e-06,92,98.06455193622331,6.06455193622331,6.5919042785035975,1533,1639.1352655715843,106.13526557158434,6.923370226456904
$40k-$50k,40000,50000.0,53555,48735.055,-4819.9453,-8.999991,116,114.60719276795135,-1.3928072320486535,-1.2006958896971152,2166,2351.6377175082316,185.63771750823162,8.570531740915586
$50k-$75k,50000,75000.0,91459,86886.055,-4572.9453,-4.9999948,293,285.5241514044081,-7.475848595591913,-2.551484162318059,3201,3286.1907751634335,85.1907751634335,2.6613800425939864
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,265.2249836932932,4.224983693293211,1.6187676985797743,4751,4824.377613745874,73.37761374587444,1.5444667174463154
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,416.3973421779112,-21.602657822088815,-4.932113658011145,7055,6709.052480108131,-345.947519891869,-4.903579303924436
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,275.0976925737838,-18.902307426216225,-6.429356267420484,10496,9833.346174356011,-662.653825643989,-6.3133939181020295
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,259.63058508821575,-50.36941491178425,-16.248198358640078,16391,13710.227865459985,-2680.772134540015,-16.35514693758779
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,127.21674050343552,-25.783259496564483,-16.851803592525805,25119,20937.580728017696,-4181.419271982304,-16.646440033370375
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,905.6486016963867,-92.35139830361334,-9.253647124610556,112416,102044.9128671985,-10371.087132801506,-9.225632590379933
TOTAL,0,inf,635117,602743.9,-32373.125,-5.097191,3029,2821.6635334209905,-207.33646657900954,-6.845046767217218,4770,4681.364092535972,-88.6359074640277,-1.858195125032027
