agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.678094128785056,1.6780941287850561,55.936470959501875,21,36.15890218266955,15.15890218266955,72.18524848890262
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.40660910679771,12.40660910679771,59.079090984751005,333,520.676575854079,187.67657585407903,56.35933208831202
$20k-$30k,20000,30000.0,57835,57835.004,0.00390625,6.7541278e-06,51,64.74264921294589,13.742649212945892,26.94637100577626,889,1119.437102794929,230.43710279492893,25.92093394768604
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.85297004692126,14.852970046921257,16.14453265969702,1533,1786.0325613338669,253.03256133386685,16.505711763461633
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.07408249131498,18.074082491314982,15.581105595961192,2166,2503.4839415799643,337.48394157996427,15.580976065556984
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.77187751896645,27.77187751896645,9.478456491114828,3201,3507.275145354382,306.27514535438195,9.568108258493657
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.26364928874295,22.263649288742954,8.53013382710458,4751,5152.496531008857,401.49653100885735,8.450779436094662
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.07635009498324,13.07635009498324,2.9854680582153517,7055,7267.805527994574,212.80552799457382,3.0163788518011883
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.32425577701486,3.324255777014855,1.1306992438826038,10496,10627.832991743453,131.83299174345302,1.2560307902386911
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.0472792303863,-27.952720769613677,-9.01700669987538,16391,14893.978942302705,-1497.021057697295,-9.133189297158776
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,141.1554151347275,-11.844584865272509,-7.741558735472228,25119,23231.635143964366,-1887.3648560356341,-7.51369423956222
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,660.0723182973106,-337.92768170268937,-33.86048914856607,112416,74374.34572364062,-38041.654276359375,-33.84007105426218
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2779.4655503288964,-249.53444967110363,-8.238179256226598,4770,4376.304760113328,-393.6952398866724,-8.253568970370491
