agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.6763040926767045,1.6763040926767045,55.87680308922348,21,36.14506626172323,15.14506626172323,72.119363151063
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.323938175886916,12.323938175886916,58.68541988517579,333,519.3880638386364,186.3880638386364,55.97239154313406
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.70906294084892,13.709062940848924,26.880515570292008,889,1118.8564526817486,229.85645268174858,25.855618974324923
$30k-$40k,30000,40000.0,59827,59827.004,0.00390625,6.5292425e-06,92,106.7370636299998,14.737063629999795,16.01854742391282,1533,1784.0950851768996,251.0950851768996,16.379327147873425
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.04087396687132,18.040873966871317,15.552477557647688,2166,2502.863858965014,336.86385896501406,15.552348059326595
$50k-$75k,50000,75000.0,91459,91458.99,-0.0078125,-8.542079e-06,293,319.87460252388627,26.874602523886267,9.17221929142876,3201,3497.464763968879,296.4647639688792,9.261629614772858
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,284.15100572204807,23.15100572204807,8.870117134884318,4751,5168.637327598371,417.6373275983706,8.790514156985278
$100k-$150k,100000,150000.0,62065,62065.004,0.00390625,6.2938047e-06,438,451.6786115906356,13.678611590635626,3.122970682793522,7055,7277.508791796776,222.50879179677577,3.153916255092498
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,296.8893730985924,2.8893730985923867,0.9827799655076144,10496,10612.28814335832,116.28814335832067,1.1079281951059514
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,280.9066421832833,-29.09335781671672,-9.384954134424747,16391,14833.745692732919,-1557.2543072670815,-9.500666873693376
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.9690100419948,-12.030989958005193,-7.863392129415159,25119,23200.956228109746,-1918.043771890254,-7.635828543693036
$400k+,400000,inf,8875,8874.999,-0.0009765625,-1.1003521e-05,998,874.4996417596315,-123.50035824036854,-12.374785394826507,112416,98535.18174483323,-13880.81825516677,-12.347724750183934
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2992.4561297263554,-36.54387027364464,-1.206466499625112,4770,4711.661205299741,-58.338794700259314,-1.223035528307323
