agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.016,0.015625,1.2077201e-05,3,4.629818014864443,1.6298180148644432,54.327267162148104,21,35.78575203833839,14.785752038338387,70.4083430397066
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.40934862357277,12.409348623572768,59.09213630272747,333,520.719274058179,187.71927405817905,56.372154371825545
$20k-$30k,20000,30000.0,57835,57835.004,0.00390625,6.7541278e-06,51,64.65064984696365,13.650649846963645,26.765980092085577,889,1117.8463816093406,228.8463816093406,25.74200018102819
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.99142283893856,14.991422838938561,16.29502482493322,1533,1788.3467805328457,255.34678053284574,16.6566719199508
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.2016391583603,18.201639158360308,15.691068239965784,2166,2505.865729779858,339.86572977985816,15.690938586327707
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.9345858662119,27.934585866211876,9.53398835024296,3201,3509.054175818803,308.05417581880283,9.623685592589904
$75k-$100k,75000,100000.0,54976,54975.996,-0.00390625,-7.1053732e-06,261,283.79679225812816,22.796792258128164,8.73440316403378,4751,5162.194638077543,411.19463807754255,8.65490713697206
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,450.7083581470208,12.708358147020817,2.9014516317399126,7055,7261.8763900269205,206.8763900269205,2.9323372080357264
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.1190455001009,3.119045500100924,1.0608998299663008,10496,10620.497765945844,124.49776594584364,1.1861448737218334
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,279.85579857176833,-30.144201428231668,-9.72393594459086,16391,14778.254135912148,-1612.7458640878522,-9.839215814092197
$300k-$400k,300000,400000.0,6076,6075.9995,-0.00048828125,-8.036229e-06,153,140.6886141284175,-12.311385871582502,-8.046657432406864,25119,23154.809979341186,-1964.1900206588143,-7.819539076630496
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,809.0468163331075,-188.95318366689253,-18.933184736161575,112416,91160.20465725154,-21255.79534274846,-18.908158396267847
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2926.032889287455,-102.96711071254504,-3.399376385359691,4770,4607.076946904987,-162.92305309501262,-3.4155776330191325
