agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.626401424149515,1.626401424149515,54.213380804983835,21,35.759348133730484,14.759348133730484,70.28261016062135
$10k-$20k,10000,20000.0,64160,64159.996,-0.00390625,-6.088295e-06,21,33.39930806253425,12.399308062534253,59.04432410730597,333,520.5628132166886,187.5628132166886,56.325169134140715
$20k-$30k,20000,30000.0,57835,57835.004,0.00390625,6.7541278e-06,51,64.65320136066227,13.653201360662266,26.770983060122088,889,1117.8904987274575,228.8904987274575,25.746962736496908
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.80640299808921,14.806402998089212,16.093916302270884,1533,1785.2541995769336,252.25419957693362,16.45493800240924
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,133.98986494092657,17.989864940926566,15.508504259419453,2166,2501.911398392803,335.9113983928032,15.508374810378728
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.5739574551769,27.573957455176924,9.410906981289052,3201,3505.1111148730793,304.11111487307926,9.500503432461082
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,284.34916960623985,23.349169606239855,8.946041994727914,4751,5172.241880206633,421.24188020663314,8.866383502560158
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,452.1913890902571,14.191389090257076,3.24004317129157,7055,7285.771192947024,230.77119294702425,3.2710303748692313
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,298.5685125045251,4.568512504525074,1.5539158178656716,10496,10672.308854179477,176.30885417947684,1.6797718576550764
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,281.5159093163734,-28.48409068362662,-9.188416349556974,16391,14865.919064074214,-1525.0809359257855,-9.304380061776495
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.06443764402124,-12.93556235597876,-8.454615918940366,25119,23052.07992824576,-2066.920071754241,-8.228512567197106
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,1017.5441535842559,19.544153584255923,1.9583320224705336,112416,114652.8623756908,2236.8623756908055,1.989807834908559
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,3138.2827079872113,109.28270798721132,3.6078807523014635,4770,4941.267054711512,171.26705471151217,3.5905042916459573
