agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.01,0.0078125,6.0386005e-06,3,4.704703839032103,1.7047038390321028,56.82346130107009,21,36.36457731676541,15.364577316765413,73.16465388935912
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.36918649940855,12.36918649940855,58.90088809242167,333,520.0933057887867,187.09330578878667,56.184175912548554
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.6496387070559,13.6496387070559,26.763997464815485,889,1117.82897392679,228.82897392679,25.74004206150619
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.87171162340712,14.871711623407123,16.164903938486002,1533,1786.3458241831802,253.34582418318018,16.52614639159688
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.01254878521829,18.012548785218286,15.52805929760197,2166,2502.334960045155,336.3349600451552,15.527929826646131
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.67256897438205,27.672568974382045,9.444562789891483,3201,3506.1893195243993,305.18931952439925,9.534186801761926
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.1629118089467,22.162911808946717,8.491537091550466,4751,5150.664140878687,399.66414087868725,8.41221092146258
$100k-$150k,100000,150000.0,62065,62065.004,0.00390625,6.2938047e-06,438,450.52435960069795,12.524359600697949,2.8594428312095777,7055,7258.911322735448,203.91132273544827,2.890309322968792
$150k-$200k,150000,200000.0,27976,27975.998,-0.001953125,-6.9814305e-06,294,299.536692239115,5.536692239114984,1.8832286527601987,10496,10706.91711292045,210.91711292044965,2.009499932550016
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,281.594951398422,-28.405048601578017,-9.162918903734845,16391,14870.0930135936,-1520.9069864064004,-9.278915175440183
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.73556029893967,-12.264439701060326,-8.015973660823743,25119,23162.53461141206,-1956.4653885879416,-7.788786928571764
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,775.2037136179481,-222.7962863820519,-22.324277192590372,112416,87346.89730906457,-25069.102690935426,-22.30029772535531
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2895.0385473925735,-133.9614526074265,-4.422629666801799,4770,4558.27595134845,-211.72404865155022,-4.438659300871073
