agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.664447602977687,1.6644476029776873,55.481586765922906,21,36.05342260525667,15.05342260525667,71.68296478693654
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.38913679121055,12.389136791210547,58.99588948195499,333,520.4042517333314,187.40425173333142,56.2775530730725
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.646277576757,13.646277576757,26.757407013249022,889,1117.7708580748163,228.77085807481626,25.733504845311167
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.82685898357552,14.82685898357552,16.116151069103825,1533,1785.5961185347005,252.5961185347005,16.47724191354863
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.04149316865934,18.041493168659343,15.553011352292536,2166,2502.875420944064,336.875420944064,15.55288185337322
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,321.6754246768607,28.6754246768607,9.78683436070331,3201,3517.154404452932,316.1544044529319,9.876738658323395
$75k-$100k,75000,100000.0,54976,54976.008,0.0078125,1.42107465e-05,261,283.02859015947627,22.028590159476266,8.440072858036883,4751,5148.220131311963,397.2201313119631,8.360768918374301
$100k-$150k,100000,150000.0,62065,62065.004,0.00390625,6.2938047e-06,438,451.22529368701873,13.225293687018734,3.019473444524825,7055,7270.2048705031975,215.20487050319753,3.0503879589397243
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,298.9486935686532,4.948693568653198,1.6832291049840808,10496,10685.898397506908,189.8983975069077,1.8092454030764835
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,280.91496676173546,-29.085033238264543,-9.38226878653695,16391,14834.185286039787,-1556.8147139602133,-9.497984954915584
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.80006224186133,-12.199937758138674,-7.973815528195212,25119,23173.15046771911,-1945.8495322808885,-7.746524671686328
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,703.2136758206165,-294.78632417938354,-29.537707833605566,112416,79235.34375443566,-33180.65624556434,-29.515955242638363
TOTAL,0,inf,635117,635117.06,0.0625,9.840706e-06,3029,2823.374921039402,-205.62507896059788,-6.788546680772462,4770,4445.440199521331,-324.5598004786689,-6.80418868928027
