agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.016,0.015625,1.2077201e-05,3,4.652062759694333,1.6520627596943331,55.06875865647777,21,35.95769074523417,14.957690745234167,71.22709878682937
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.447662316092185,12.447662316092185,59.274582457581836,333,521.3164326074218,188.3164326074218,56.55148126349003
$20k-$30k,20000,30000.0,57835,57834.996,-0.00390625,-6.7541278e-06,51,64.60266990583104,13.602669905831036,26.671901776139283,889,1117.0169321203152,228.01693212031523,25.64869877618844
$30k-$40k,30000,40000.0,59827,59827.004,0.00390625,6.5292425e-06,92,106.85965756898996,14.85965756898996,16.151801705423868,1533,1786.1442257152135,253.14422571521345,16.512995806602312
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.17489721833755,18.17489721833755,15.668014843394436,2166,2505.366393769724,339.3663937697238,15.667885215592051
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.782089433581,27.782089433581007,9.481941786205121,3201,3507.386801010081,306.38680101008094,9.571596407687627
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,282.6382211110973,21.638221111097323,8.290506172834224,4751,5141.120145356107,390.12014535610706,8.211326991288297
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,452.1169594065141,14.116959406514127,3.223050092811444,7055,7284.571971425346,229.57197142534642,3.2540321959652223
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.6189516501692,3.6189516501692083,1.2309359354317035,10496,10638.366873397526,142.36687339752643,1.3563917053880186
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,280.8180811297826,-29.181918870217373,-9.413522216199151,16391,14829.069077983979,-1561.9309220160212,-9.529198474870485
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.87784984931255,-12.122150150687446,-7.922973954697678,25119,23185.952904758484,-1933.0470952415162,-7.695557527136894
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,1069.7635455260797,71.76354552607972,7.190736024657288,112416,120536.73752406532,8120.73752406532,7.223827145660156
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,3188.3526478754816,159.35264787548158,5.260899566704575,4770,5020.1028281017225,250.10282810172248,5.243245872153511
