agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,84094.39,-45281.61,-35.000008,3,3.0271132786938275,0.027113278693827514,0.9037759564609171,21,35.99661352197149,14.99661352197149,71.41244534272137
$10k-$20k,10000,20000.0,64160,40420.8,-23739.2,-36.999996,21,21.027934311375432,0.02793431137543223,0.1330205303592011,333,520.2255745791573,187.2255745791573,56.22389627001721
$20k-$30k,20000,30000.0,57835,45689.652,-12145.348,-20.999996,51,51.06344476494354,0.06344476494354012,0.12440149988929435,889,1117.6150866888493,228.61508668884926,25.71598275465121
$30k-$40k,30000,40000.0,59827,51451.223,-8375.777,-13.999995,92,91.9475908988176,-0.05240910118240549,-0.05696641432870163,1533,1787.0827193578525,254.0827193578525,16.574215222299575
$40k-$50k,40000,50000.0,53555,46057.297,-7497.703,-14.000006,116,115.14702918002102,-0.8529708199789781,-0.7353196723956708,2166,2500.082223508064,334.0822235080641,15.423925369716718
$50k-$75k,50000,75000.0,91459,83227.695,-8231.305,-8.999994,293,291.9346449064674,-1.0653550935326166,-0.363602421000893,3201,3507.6622488502526,306.6622488502526,9.580201463613014
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,282.9943973769523,21.994397376952293,8.426972175077507,4751,5147.598904557485,396.5989045574852,8.347693213165337
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,452.0530458635292,14.053045863529178,3.208457959709858,7055,7283.542187441057,228.54218744105674,3.2394356830766373
$150k-$200k,150000,200000.0,27976,27976.002,0.001953125,6.9814305e-06,294,297.16946326303565,3.1694632630356523,1.0780487289236913,10496,10622.299203472889,126.29920347288862,1.203307959917003
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,286.6754510987445,-23.324548901255525,-7.524048032663072,16391,15138.377308905552,-1252.6226910944479,-7.642137094103154
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,142.448580036151,-10.551419963849014,-6.896352917548374,25119,23444.466760393516,-1674.5332396064841,-6.666400890188638
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,810.7213143206064,-187.27868567939356,-18.765399366672703,112416,91348.8804868289,-21067.1195131711,-18.740321229336658
TOTAL,0,inf,635117,529846.06,-105270.94,-16.575047,3029,2846.2100092993383,-182.78999070066175,-6.034664598899364,4770,5371.767784533339,601.7677845333392,12.615676824598307
