agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.01,0.0078125,6.0386005e-06,3,4.673974916069226,1.673974916069226,55.7991638689742,21,36.12706092186003,15.127060921860028,72.0336234374287
$10k-$20k,10000,20000.0,64160,64159.996,-0.00390625,-6.088295e-06,21,33.34871212218277,12.348712122182768,58.803391058013176,333,519.7742230759169,186.7742230759169,56.08835527805313
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.65514168011295,13.655141680112948,26.774787608064603,889,1117.9241234566084,228.9241234566084,25.750745045737727
$30k-$40k,30000,40000.0,59827,59827.004,0.00390625,6.5292425e-06,92,107.02306482114138,15.023064821141375,16.32941828384932,1533,1788.8755550728974,255.87555507289744,16.69116471447472
$40k-$50k,40000,50000.0,53555,53555.004,0.00390625,7.2939038e-06,116,134.22215973845317,18.222159738453172,15.708758395218252,2166,2506.2487153098523,340.2487153098523,15.708620282079977
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.5844828466653,27.58448284666531,9.414499265073486,3201,3505.2261980413664,304.2261980413664,9.504098657962086
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.66740095181916,22.66740095181916,8.684827950888566,4751,5159.840675054918,408.8406750549184,8.605360451587421
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,449.4380269992134,11.438026999213378,2.6114216893181226,7055,7241.408636094633,186.40863609463304,2.6422202139565276
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.4962113454399,3.4962113454399173,1.189187532462557,10496,10633.979530506145,137.97953050614524,1.3145915635112924
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.87353538404227,-27.12646461595773,-8.750472456760559,16391,14937.610782280311,-1453.3892177196885,-8.86699541040625
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,141.7323120229187,-11.267687977081295,-7.364501945804768,25119,23326.58196558899,-1792.41803441101,-7.135706176245113
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,652.1843921283808,-345.81560787161925,-34.6508625121863,112416,73485.56531024008,-38930.43468975992,-34.63068841602611
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2771.899414956439,-257.10058504356084,-8.48796913316477,4770,4364.391781288234,-405.6082187117663,-8.50331695412508
