agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.658571600709724,1.658571600709724,55.28572002365747,21,36.00800458129579,15.008004581295793,71.46668848236092
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.364447946059066,12.364447946059066,58.878323552662216,333,520.0194505308458,187.0194505308458,56.16199715641015
$20k-$30k,20000,30000.0,57835,57834.996,-0.00390625,-6.7541278e-06,51,64.68525048261586,13.685250482615857,26.833824475717368,889,1118.4447972947323,229.44479729473233,25.809313531465953
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.91329695866564,14.91329695866564,16.210105389853958,1533,1787.040917289278,254.040917289278,16.57148840765023
$40k-$50k,40000,50000.0,53555,53555.004,0.00390625,7.2939038e-06,116,134.02581483015322,18.025814830153223,15.539495543235537,2166,2502.582486312023,336.58248631202287,15.53935763213402
$50k-$75k,50000,75000.0,91459,91458.99,-0.0078125,-8.542079e-06,293,320.7040063620142,27.704006362014184,9.455292273724977,3201,3506.533351084158,305.53335108415786,9.544934429370755
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,282.81153836272676,21.811538362726765,8.356911250086883,4751,5144.272743792323,393.2727437923231,8.27768351488788
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.4342032131077,13.434203213107708,3.0671696833579243,7055,7273.571307711394,218.57130771139418,3.098104999452788
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,296.45350918990124,2.45350918990124,0.8345269353405578,10496,10596.708220971592,100.7082209715918,0.9594914345616598
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.91601390665255,-27.08398609334745,-8.736769707531435,16391,14939.853931808237,-1451.1460681917633,-8.853310159183476
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,138.5278783972977,-14.472121602702288,-9.458903008302148,25119,22799.189992971973,-2319.810007028027,-9.235280094860572
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,653.5136215110149,-344.4863784889851,-34.51767319528909,112416,73635.33763504394,-38780.662364956064,-34.49745798192078
TOTAL,0,inf,635117,635116.94,-0.0625,-9.840706e-06,3029,2770.008152760918,-258.99184723908184,-8.550407634172394,4770,4361.41439348863,-408.5856065113703,-8.56573598556332
