agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.684286178891798,1.6842861788917984,56.14287262972661,21,36.20676306959404,15.20676306959404,72.41315747425733
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.40329969471808,12.40329969471808,59.063331879609905,333,520.6249952418653,187.62499524186535,56.343842414974574
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.748114166809,13.748114166809003,26.957086601586283,889,1119.5316705595055,230.53167055950553,25.93157149150793
$30k-$40k,30000,40000.0,59827,59826.996,-0.00390625,-6.5292425e-06,92,106.93773481933603,14.937734819336029,16.23666828188699,1533,1787.4495094449107,254.44950944491075,16.59814151630207
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.16119712636936,18.16119712636936,15.656204419283931,2166,2505.1105802701777,339.1105802701777,15.656074804717345
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,321.27807052495456,28.278070524954558,9.651218609199507,3201,3512.8097893586696,311.8097893586696,9.741011851254907
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.66983454346655,22.66983454346655,8.685760361481437,4751,5159.884941492043,408.88494149204325,8.606292180426085
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,449.96031438614597,11.960314386145967,2.7306653849648326,7055,7249.823803853154,194.82380385315355,2.7614997002573145
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,296.7792002493272,2.7792002493271752,0.9453062072541412,10496,10608.35002321015,112.35002321015054,1.070407995523538
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,281.5125232842567,-28.4874767157433,-9.189508617981708,16391,14865.740258977488,-1525.2597410225117,-9.305470935406698
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.37956338804327,-12.620436611956734,-8.248651380363878,25119,23103.94394141594,-2015.0560585840612,-8.022039327139064
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,684.4138766221603,-313.5861233778397,-31.421455248280534,112416,77117.0565208068,-35298.9434791932,-31.400284193703033
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2801.9280149844785,-227.07198501552148,-7.496599043100742,4770,4411.672203679761,-358.32779632023903,-7.512113130403334
