agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.01,0.0078125,6.0386005e-06,3,4.6705686606569365,1.6705686606569365,55.685622021897885,21,36.10073258270439,15.100732582704389,71.90825039383041
$10k-$20k,10000,20000.0,64160,64160.004,0.00390625,6.088295e-06,21,33.48487741616951,12.48487741616951,59.45179721985481,333,521.8964366819132,188.8964366819132,56.72565666123519
$20k-$30k,20000,30000.0,57835,57834.996,-0.00390625,-6.7541278e-06,51,64.65501364151466,13.655013641514657,26.774536551989524,889,1117.9219851024018,228.92198510240178,25.75050451095633
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.97382263381284,14.973822633812844,16.275894167187875,1533,1788.0525955473756,255.05259554737563,16.637481770865993
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,133.85448164762616,17.85448164762616,15.391794523815655,2166,2499.3834683526497,333.38346835264974,15.391665205570163
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,321.2004082759635,28.200408275963525,9.624712722171852,3201,3511.9606411174796,310.96064111747955,9.714484258590426
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.49506489012765,22.49506489012765,8.618798808478028,4751,5156.7059242238,405.70592422380014,8.539379587956223
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,453.4952206758285,15.495220675828477,3.5377216154859537,7055,7306.778710639305,251.77871063930525,3.568798166396956
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,296.3008509223307,2.30085092233071,0.7826023545342552,10496,10591.251462765611,95.251462765611,0.9075025034833364
$200k-$300k,200000,300000.0,18937,18936.998,-0.001953125,-1.0313804e-05,310,281.0549309097186,-28.94506909028138,-9.33711906138109,16391,14841.577858012113,-1549.4221419878868,-9.45288354577443
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,139.25961956892525,-13.740380431074755,-8.980640804624022,25119,22919.62139054069,-2199.378609459309,-8.755836655357733
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,785.7537397832259,-212.2462602167741,-21.267160342362132,112416,88535.63265163108,-23880.36734836892,-21.2428545299325
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2904.1985990259004,-124.80140097409958,-4.120217925853403,4770,4572.698572114902,-197.30142788509784,-4.136298278513582
