agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.6340933052314925,1.6340933052314925,54.46977684104976,21,35.818801827475674,14.818801827475674,70.56572298797941
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.37723466103645,12.377234661036447,58.93921267160213,333,520.2187447169023,187.21874471690228,56.221845260331015
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.51706917392251,13.517069173922508,26.50405720376962,889,1115.5367714000606,226.53677140006062,25.482201507318404
$30k-$40k,30000,40000.0,59827,59826.996,-0.00390625,-6.5292425e-06,92,106.85367405359068,14.85367405359068,16.145297884337694,1533,1786.044445322794,253.044445322794,16.506486974741943
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,133.75850995450577,17.75850995450577,15.309060305608421,2166,2497.5914471945807,331.5914471945807,15.308931080082214
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,319.9727595575752,26.972759557575216,9.20571998552055,3201,3498.537700582504,297.53770058250393,9.295148409325334
$75k-$100k,75000,100000.0,54976,54975.996,-0.00390625,-7.1053732e-06,261,282.9230151423854,21.923015142385395,8.399622659917776,4751,5146.300844825435,395.300844825435,8.320371391821405
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,453.1009403154825,15.10094031548249,3.447703268374998,7055,7300.426010077862,245.42601007786197,3.4787528005366686
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.0803957453172,3.080395745317219,1.0477536548698023,10496,10619.11623338995,123.11623338995014,1.172982406535348
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,281.4078414380679,-28.59215856193208,-9.223276955461962,16391,14860.212358772134,-1530.7876412278656,-9.339196151716585
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,141.33110636339634,-11.668893636603656,-7.626727867061213,25119,23260.550751052724,-1858.449248947276,-7.39857975614983
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,1119.3401524604058,121.34015246040576,12.158331909860296,112416,126122.83408004572,13706.834080045723,12.192956589849953
TOTAL,0,inf,635117,635117.06,0.0625,9.840706e-06,3029,3238.2967921709173,209.29679217091734,6.909765340736788,4770,5098.740032938286,328.7400329382863,6.89182458990118
