agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,111775.65,-17600.352,-13.604032,3,2.6618117496343516,-0.33818825036564837,-11.272941678854947,21,23.81387884430587,2.8138788443058687,13.399423068123184
$10k-$20k,10000,20000.0,64160,47503.88,-16656.121,-25.960287,21,20.01559168300385,-0.9844083169961486,-4.687658652362613,333,421.3464698852294,88.3464698852294,26.530471437005826
$20k-$30k,20000,30000.0,57835,50255.54,-7579.461,-13.105318,51,49.437580959341425,-1.5624190406585754,-3.0635667463893634,889,983.7240209056094,94.72402090560945,10.655120461823335
$30k-$40k,30000,40000.0,59827,58745.21,-1081.7891,-1.8081954,92,95.46976403830641,3.4697640383064083,3.771482650333052,1533,1625.1497358632055,92.14973586320548,6.0110721371953995
$40k-$50k,40000,50000.0,53555,47768.4,-5786.6016,-10.80497,116,111.75846395180017,-4.241536048199833,-3.656496593275718,2166,2339.5899298994614,173.58992989946137,8.014308859624256
$50k-$75k,50000,75000.0,91459,86167.11,-5291.8906,-5.7860794,293,282.3448082795465,-10.655191720453502,-3.6365842049329355,3201,3276.7120810654037,75.71208106540371,2.3652633884849643
$75k-$100k,75000,100000.0,54976,56137.656,1161.6562,2.1130242,261,270.7170507805837,9.71705078058369,3.72300796190946,4751,4822.378931799164,71.37893179916409,1.5023980593383306
$100k-$150k,100000,150000.0,62065,64490.92,2425.9219,3.9086792,438,420.25964208169904,-17.74035791830096,-4.050310027009351,7055,6516.5705476542935,-538.4294523457065,-7.631884512341694
$150k-$200k,150000,200000.0,27976,29710.297,1734.2969,6.199231,294,284.77365488547554,-9.226345114524463,-3.1382126239879127,10496,9585.01546058602,-910.9845394139793,-8.67934965142892
$200k-$300k,200000,300000.0,18937,20431.473,1494.4727,7.891813,310,279.1051232191197,-30.89487678088028,-9.96608928415493,16391,13660.548503523622,-2730.4514964763785,-16.658236205700558
$300k-$400k,300000,400000.0,6076,6138.3623,62.362305,1.026371,153,143.40559035382785,-9.594409646172153,-6.270855977890295,25119,23362.19063581789,-1756.8093641821106,-6.9939462724714785
$400k+,400000,inf,8875,6068.3896,-2806.6104,-31.623777,998,803.4477839235163,-194.55221607648366,-19.494210027703772,112416,132398.84557023947,19982.84557023947,17.77580199459105
TOTAL,0,inf,635117,585192.9,-49924.125,-7.8606186,3029,2763.3968659058546,-265.6031340941454,-8.768673954907408,4770,4722.198413481802,-47.80158651819784,-1.0021296963982775
