agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.653215590616911,1.6532155906169113,55.10718635389704,21,35.96660578945795,14.966605789457951,71.2695513783712
$10k-$20k,10000,20000.0,64160,64159.992,-0.0078125,-1.217659e-05,21,33.24960800477808,12.249608004778082,58.33146668941944,333,518.2296142993602,185.22961429936015,55.624508798606655
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.69833571469138,13.698335714691382,26.85948179351251,889,1118.670972848472,229.67097284847205,25.834755101065472
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,107.13148502257441,15.13148502257441,16.447266328885227,1533,1790.6879004893176,257.6879004893176,16.809386855141394
$40k-$50k,40000,50000.0,53555,53555.004,0.00390625,7.2939038e-06,116,134.44713994508075,18.44713994508075,15.902706849207544,2166,2510.449633808923,344.44963380892295,15.90256850456708
$50k-$75k,50000,75000.0,91459,91458.99,-0.0078125,-8.542079e-06,293,320.83853534516,27.838535345159983,9.50120660244368,3201,3508.0042724219966,307.0042724219966,9.59088636119952
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.6315429584346,22.63154295843458,8.671089256105201,4751,5159.188426921467,408.188426921467,8.591631802177794
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.07890576189607,13.078905761896067,2.9860515438118873,7055,7267.846705258939,212.84670525893944,3.016962512529262
$150k-$200k,150000,200000.0,27976,27975.998,-0.001953125,-6.9814305e-06,294,295.83060076211007,1.8306007621100662,0.6226533204456007,10496,10574.443144671122,78.44314467112235,0.7473622777355408
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,283.334872967602,-26.665127032398004,-8.601653881418711,16391,14961.972486011618,-1429.0275139883815,-8.718366871993053
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.98690751852251,-12.013092481477486,-7.851694432338226,25119,23203.901829908245,-1915.0981700917546,-7.624101955060929
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,1025.552877609334,27.55287760933402,2.7608093796927875,112416,115555.25381513622,3139.253815136224,2.79253292692875
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,3145.4340272008003,116.4340272008003,3.843975807223516,4770,4952.526900084237,182.52690008423724,3.8265597501936526
