agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.65424762811948,1.6542476281194798,55.14158760398266,21,35.9745828292688,14.974582829268797,71.30753728223237
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.30550040619962,12.30550040619962,58.597620981902956,333,519.1006921165776,186.10069211657765,55.886093728701994
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.67287766750277,13.672877667502775,26.80956405392701,889,1118.2307887525335,229.2307887525335,25.78524057958757
$30k-$40k,30000,40000.0,59827,59827.004,0.00390625,6.5292425e-06,92,106.80959420246687,14.809594202466869,16.09738500268138,1533,1785.3074235480594,252.30742354805943,16.45840988571816
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.21013191103793,18.210131911037934,15.69838957848098,2166,2506.0243097943785,340.0243097943785,15.698259916637975
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,319.6824511254433,26.682451125443322,9.106638609366321,3201,3495.3635085168585,294.3635085168585,9.195985895559465
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.03617576737116,22.036175767371162,8.442979221215005,4751,5148.358843265628,397.3588432656279,8.363688555369983
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,450.50612318992603,12.50612318992603,2.855279267106399,7055,7258.617951984629,203.61795198462914,2.8861509848990665
$150k-$200k,150000,200000.0,27976,27976.002,0.001953125,6.9814305e-06,294,297.414447001093,3.414447001092981,1.161376530984007,10496,10631.056128013706,135.05612801370626,1.2867390245208294
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.27280799490273,-27.727192005097265,-8.944255485515248,16391,14905.88836642038,-1485.1116335796196,-9.060530983952289
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.2769122153732,-12.723087784626813,-8.315743650082883,25119,23087.049410035088,-2031.950589964912,-8.089297304689328
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,962.4788117019849,-35.52118829801509,-3.5592373044103294,112416,108448.31681149126,-3967.683188508745,-3.5294648346398603
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,3079.320080811421,50.32008081142112,1.6612770158937313,4770,4848.4296292044155,78.4296292044155,1.644227027346237
