agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,115266.84,-14109.156,-10.905543,3,3.0,0.0,0.0,21,26.026564989552774,5.026564989552774,23.936023759775114
$10k-$20k,10000,20000.0,64160,64154.9,-5.1015625,-0.007951314,21,21.0,0.0,0.0,333,327.3327604198189,-5.6672395801811035,-1.7018737478021333
$20k-$30k,20000,30000.0,57835,57831.703,-3.296875,-0.005700484,51,51.0,0.0,0.0,889,881.8692385691347,-7.130761430865277,-0.8021103971726972
$30k-$40k,30000,40000.0,59827,58130.168,-1696.832,-2.8362312,92,92.0,0.0,0.0,1533,1582.6549830280546,49.65498302805463,3.239072604569774
$40k-$50k,40000,50000.0,53555,53550.85,-4.1484375,-0.0077461256,116,116.0,0.0,0.0,2166,2166.1653664762857,0.1653664762857261,0.0076346480279651935
$50k-$75k,50000,75000.0,91459,91456.65,-2.3515625,-0.0025711658,293,293.0,0.0,0.0,3201,3203.7036673198395,2.7036673198394965,0.08446320899217422
$75k-$100k,75000,100000.0,54976,54981.68,5.6796875,0.010331213,261,261.0,0.0,0.0,4751,4747.0357668854185,-3.964233114581475,-0.08343997294425332
$100k-$150k,100000,150000.0,62065,62077.695,12.6953125,0.020454867,438,438.0,0.0,0.0,7055,7055.674309348982,0.6743093489822058,0.009557892969272938
$150k-$200k,150000,200000.0,27976,27984.574,8.574219,0.030648481,294,294.0,0.0,0.0,10496,10505.787856619112,9.787856619112063,0.09325320711806462
$200k-$300k,200000,300000.0,18937,19021.555,84.55469,0.4465052,310,309.99999999999994,-5.684341886080802e-14,-1.8336586729292908e-14,16391,16297.30088275677,-93.69911724322992,-0.571649791002562
$300k-$400k,300000,400000.0,6076,5730.961,-345.03906,-5.6787205,153,153.00000000000003,2.842170943040401e-14,1.8576280673466672e-14,25119,26697.093501171683,1578.0935011716829,6.282469450104235
$400k+,400000,inf,8875,8235.215,-639.78516,-7.2088466,998,998.0,0.0,0.0,112416,121186.88084469562,8770.880844695625,7.802164144512902
TOTAL,0,inf,635117,618422.8,-16694.188,-2.6285217,3029,3030.0,1.0,0.033014196104324864,4770,4899.560525186804,129.56052518680372,2.7161535678575204
