agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.637966291386994,1.6379662913869941,54.59887637956648,21,35.84873772096057,14.848737720960571,70.708274861717
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.31195809401249,12.311958094012489,58.62837187624995,333,519.2013418642844,186.20134186428436,55.91631887816347
$20k-$30k,20000,30000.0,57835,57835.004,0.00390625,6.7541278e-06,51,64.72024733287607,13.72024733287607,26.902445750737392,889,1119.0497615905238,230.04976159052376,25.87736350849536
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.96715350207141,14.967153502071412,16.268645110947187,1533,1787.941121936106,254.9411219361059,16.630210171957334
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,133.7657951079178,17.765795107917796,15.315340610273962,2166,2497.7274784411875,331.7274784411875,15.315211377709486
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,319.96096478972555,26.96096478972555,9.201694467483124,3201,3498.408738229431,297.40873822943104,9.291119594796346
$75k-$100k,75000,100000.0,54976,54976.004,0.00390625,7.1053732e-06,261,283.63156488444235,22.631564884442355,8.671097656874466,4751,5159.188459170591,408.18845917059116,8.591632480963822
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,452.1529031123332,14.152903112333206,3.2312564183409145,7055,7285.151101463517,230.15110146351708,3.2622409845998166
$150k-$200k,150000,200000.0,27976,27975.998,-0.001953125,-6.9814305e-06,294,298.08212344590555,4.082123445905552,1.3884773625529088,10496,10654.923658003408,158.9236580034085,1.5141354611605229
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.32460445652544,-27.675395543474565,-8.927546949507924,16391,14908.6235653232,-1482.3764346768003,-9.043843784252335
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.6262830115987,-12.373716988401299,-8.087396724445293,25119,23144.549541079446,-1974.4504589205535,-7.860386396435183
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,649.5676491284032,-348.4323508715968,-34.913061209578835,112416,73190.72102855248,-39225.27897144752,-34.89296805743624
TOTAL,0,inf,635117,635116.94,-0.0625,-9.840706e-06,3029,2769.749213157199,-259.25078684280106,-8.558956317028757,4770,4361.006689665238,-408.9933103347621,-8.574283235529604
