agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.626370696182475,1.6263706961824749,54.21235653941583,21,35.75911062470995,14.759110624709948,70.28147916528546
$10k-$20k,10000,20000.0,64160,64159.996,-0.00390625,-6.088295e-06,21,33.37121587953591,12.37121587953591,58.91055180731386,333,520.1249674450446,187.1249674450446,56.19368391743082
$20k-$30k,20000,30000.0,57835,57834.996,-0.00390625,-6.7541278e-06,51,64.64128352155882,13.641283521558819,26.747614748154547,889,1117.6845835136894,228.6845835136894,25.723800170268774
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.78851197478807,14.788511974788065,16.074469537813112,1533,1784.955153606032,251.9551536060319,16.435430763602863
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,133.74266592858962,17.742665928589616,15.295401662577254,2166,2497.295601318077,331.29560131807693,15.295272452358121
$50k-$75k,50000,75000.0,91459,91458.99,-0.0078125,-8.542079e-06,293,319.57059825559435,26.570598255594348,9.068463568462235,3201,3494.140823249429,293.1408232494291,9.157788917507938
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,282.6800502483096,21.680050248309612,8.30653266218759,4751,5141.881007136016,390.8810071360158,8.22734176249244
$100k-$150k,100000,150000.0,62065,62065.004,0.00390625,6.2938047e-06,438,452.66171707319796,14.661717073197963,3.347423989314603,7055,7293.348724459108,238.34872445910787,3.3784369165004655
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.39096315776015,3.3909631577601544,1.1533888291701206,10496,10630.21744201316,134.2174420131596,1.2787484947900114
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.068416426598,-27.93158357340201,-9.010188249484518,16391,14895.095127348472,-1495.9048726515284,-9.126379553727828
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,139.365626324551,-13.634373675449012,-8.911355343430728,25119,22937.06819034743,-2181.9318096525712,-8.686380069479563
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,744.2114022104757,-253.78859778952426,-25.4297192173872,112416,83854.8058828705,-28561.194117129504,-25.406698438949533
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2861.118821697142,-167.8811783028582,-5.542462142715688,4770,4504.8689008436895,-265.1310991563105,-5.5583039655411
