agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.645806956390171,1.645806956390171,54.86023187967236,21,35.909341426463726,14.909341426463726,70.99686393554155
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.3853636195435,12.385363619543497,58.97792199782618,333,520.3454429479972,187.34544294799719,56.25989277717633
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.80314146373784,13.803141463737845,27.064983262231067,889,1120.4831237786434,231.4831237786434,26.038596600522318
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.81335395581186,14.813353955811863,16.10147169109985,1533,1785.3703838703573,252.37038387035727,16.46251688652037
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.16910612763166,18.169106127631665,15.6630225238204,2166,2505.258260248934,339.2582602489342,15.662892901612846
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,321.2804885954353,28.280488595435315,9.65204388922707,3201,3512.836228205374,311.836228205374,9.741837807103218
$75k-$100k,75000,100000.0,54976,54975.996,-0.00390625,-7.1053732e-06,261,283.37207484628,22.372074846279986,8.571676186314171,4751,5154.469131637897,403.4691316378967,8.492299129402161
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.06974055280193,13.069740552801932,2.983959030320076,7055,7267.699034122322,212.6990341223218,3.0148693709755037
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,296.5426655526355,2.542665552635526,0.8648522287875939,10496,10599.895108401328,103.89510840132789,0.9898543102260661
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,280.4674432935096,-29.532556706490425,-9.526631195642073,16391,14810.553059804066,-1580.446940195934,-9.642163017484803
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,138.5824767783942,-14.41752322160579,-9.423217791899209,25119,22808.17590164487,-2310.8240983551295,-9.199506741331778
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,682.2102249356532,-315.7897750643468,-31.642262030495672,112416,76868.75773922853,-35547.24226077147,-31.621159141733802
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2797.341886677825,-231.6581133221748,-7.648006382376191,4770,4404.451284846454,-365.54871515354625,-7.663495076594261
