agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.01,0.0078125,6.0386005e-06,3,4.643907699714245,1.6439076997142452,54.79692332380818,21,35.89465912756014,14.89465912756014,70.92694822647685
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.39030926515515,12.390309265155153,59.00147269121502,333,520.4225259531663,187.4225259531663,56.28304082677668
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.62024846584818,13.620248465848178,26.706369540878782,889,1117.3207999627937,228.32079996279367,25.682879635859805
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.7401543233925,14.740154323392503,16.02190687325272,1533,1784.1468621758152,251.14686217581516,16.38270464291032
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,134.08331614408456,18.083316144084563,15.58906564145221,2166,2503.6563559720767,337.65635597207665,15.588936102127269
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.2792019234929,27.279201923492906,9.310307823717716,3201,3501.8882988387463,300.8882988387463,9.39982189436883
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.8368044180011,22.836804418001122,8.749733493487021,4751,5162.9220826906485,411.9220826906485,8.670218536953241
$100k-$150k,100000,150000.0,62065,62064.996,-0.00390625,-6.2938047e-06,438,449.99729475859914,11.99729475859914,2.7391083923742325,7055,7250.420093137076,195.42009313707604,2.7699517099514672
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.1914577219991,3.191457721999086,1.0855298374146551,10496,10623.086135330252,127.08613533025164,1.210805405204379
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,277.7704305274091,-32.229569472590924,-10.396635313739008,16391,14668.132783831075,-1722.8672161689246,-10.511056165999175
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,141.54653444582655,-11.453465554173448,-7.485925198806174,25119,23296.00632748956,-1822.9936725104417,-7.257429326447874
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,1068.60074648327,70.60074648327009,7.074223094516041,112416,120405.71791360789,7989.717913607892,7.107278246519972
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,3182.700406176793,153.70040617679297,5.074295350835027,4770,5011.203299827895,241.20329982789463,5.056672952366763
