agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.673951099644231,1.6739510996442313,55.79836998814104,21,36.12687901654272,15.126879016542723,72.03275722163201
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.38267573785685,12.38267573785685,58.96512256122309,333,520.3035495301879,187.30354953018787,56.24731217122759
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.61642096283815,13.616420962838149,26.69886463301598,889,1117.2546202617473,228.25462026174728,25.675435350027815
$30k-$40k,30000,40000.0,59827,59827.004,0.00390625,6.5292425e-06,92,106.97758515995096,14.977585159950962,16.279983869511916,1533,1788.1153688990805,255.11536889908052,16.64157657528249
$40k-$50k,40000,50000.0,53555,53555.004,0.00390625,7.2939038e-06,116,134.15234472112928,18.152344721129282,15.648573035456279,2166,2504.9451019734383,338.94510197343834,15.648434994156895
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.8192840355469,27.8192840355469,9.494636189606451,3201,3507.7934816206925,306.79348162069255,9.584301206519605
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.62254427150214,22.622544271502136,8.667641483334151,4751,5159.024743006078,408.0247430060781,8.58818655032789
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.0684165424302,13.068416542430214,2.9836567448470808,7055,7267.677701481192,212.67770148119234,3.014566994772393
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.3770014266367,3.3770014266366957,1.1486399410328898,10496,10629.71838099216,133.71838099216075,1.2739937213429948
$200k-$300k,200000,300000.0,18937,18937.002,0.001953125,1.0313804e-05,310,281.30400691541905,-28.695993084580948,-9.256771962768049,16391,14854.727670817925,-1536.2723291820748,-9.372657734013025
$300k-$400k,300000,400000.0,6076,6075.9995,-0.00048828125,-8.036229e-06,153,141.9192030430698,-11.080796956930186,-7.242350952241952,25119,23357.342733380894,-1761.657266619106,-7.013246015442916
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,1019.7562070109882,21.75620701098819,2.179980662423666,112416,114902.10783222402,2486.107832224021,2.2115249005693327
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,3139.669640927012,110.6696409270121,3.653669228359594,4770,4943.4507987142715,173.4507987142715,3.6362850883495077
