agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.630683521131985,1.630683521131985,54.35611737106617,21,35.79244621206394,14.792446212063943,70.44022005744735
$10k-$20k,10000,20000.0,64160,64160.004,0.00390625,6.088295e-06,21,33.42662033393127,12.426620333931268,59.17438254252985,333,520.9884398195164,187.98843981951643,56.45298493078571
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.62619497961765,13.626194979617651,26.718029371799318,889,1117.4236185634588,228.42361856345883,25.69444528272878
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.91075556446606,14.910755564466058,16.207343004854412,1533,1786.9984382380205,253.99843823802053,16.5687174323562
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,133.8558076370762,17.855807637076197,15.392937618169137,2166,2499.4082277485986,333.4082277485986,15.392808298642596
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,321.2522246668159,28.25222466681589,9.64239749720679,3201,3512.5271943364337,311.5271943364337,9.732183515664907
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,283.89313180941247,22.893131809412466,8.771314869506693,4751,5163.9466641700465,412.94666417004646,8.691784133236085
$100k-$150k,100000,150000.0,62065,62065.0,0.0,0.0,438,451.4980495952462,13.498049595246187,3.0817464829329193,7055,7274.60000959069,219.6000095906902,3.1126861742124765
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.53924494677733,3.5392449467773304,1.203824811829024,10496,10635.517763324899,139.51776332489862,1.3292469828972813
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.1695795778662,-27.830420422133784,-8.977554974881865,16391,14900.43721697556,-1490.5627830244393,-9.093787950853757
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.06374846887707,-12.936251531122934,-8.455066360211068,25119,23051.9665024485,-2067.0334975514997,-8.228964120990085
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,975.3997752865916,-22.600224713408352,-2.264551574489815,112416,109904.20003229202,-2511.799967707979,-2.2343794190399757
TOTAL,0,inf,635117,635117.06,0.0625,9.840706e-06,3029,3095.2658163878095,66.26581638780954,2.1877126572403283,4770,4873.535918250991,103.53591825099102,2.1705643239201473
