agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129375.99,-0.0078125,-6.0386005e-06,3,4.684701400127918,1.684701400127918,56.15671333759727,21,36.209974670868974,15.209974670868974,72.42845081366178
$10k-$20k,10000,20000.0,64160,64160.0,0.0,0.0,21,33.444425979757376,12.444425979757376,59.259171332177985,333,521.2659909563182,188.2659909563182,56.536333620515975
$20k-$30k,20000,30000.0,57835,57835.0,0.0,0.0,51,64.55261772209995,13.552617722099953,26.57376023941167,889,1116.151425989452,227.15142598945204,25.551341506125087
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.71809784971418,14.718097849714184,15.997932445341503,1533,1783.778191280094,250.778191280094,16.358655660801958
$40k-$50k,40000,50000.0,53555,53554.996,-0.00390625,-7.2939038e-06,116,133.98498548838262,17.98498548838262,15.504297834812602,2166,2501.820469818296,335.8204698182958,15.504176815249112
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,321.234609929849,28.234609929849,9.63638564158669,3201,3512.3345972495767,311.33459724957675,9.726166736943979
$75k-$100k,75000,100000.0,54976,54976.004,0.00390625,7.1053732e-06,261,283.7349484991842,22.734948499184213,8.71070823723533,4751,5161.068981714902,410.0689817149023,8.63121409629346
$100k-$150k,100000,150000.0,62065,62064.996,-0.00390625,-6.2938047e-06,438,452.82742398555877,14.827423985558767,3.3852566177074808,7055,7296.019535738904,241.01953573890387,3.41629391550537
$150k-$200k,150000,200000.0,27976,27976.004,0.00390625,1.3962861e-05,294,299.7070515435443,5.70705154354431,1.9411739944028266,10496,10713.004350009689,217.004350009689,2.0674957127447504
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,284.09263286702264,-25.907367132977356,-8.357215204186245,16391,15001.98726656929,-1389.0127334307108,-8.474240335737361
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,141.89518097470673,-11.104819025293267,-7.258051650518476,25119,23353.387257193343,-1765.6127428066575,-7.028992964714588
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,649.9362971390965,-348.0637028609035,-34.87612253115265,112416,73232.25883257425,-39183.741167425746,-34.856017975577984
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2776.8129733790447,-252.1870266209553,-8.325751951830812,4770,4372.128243109608,-397.87175689039213,-8.341126978834216
