agi_bracket,min_agi,max_agi,dotax_returns,model_returns,returns_diff,returns_pct_diff,dotax_tax_millions,model_tax_millions,tax_diff,tax_pct_diff,dotax_avg_tax,model_avg_tax,avg_tax_diff,avg_tax_pct_diff
$0k-$10k,0,10000.0,129376,129376.0,0.0,0.0,3,4.634907380228508,1.6349073802285083,54.496912674283614,21,35.825094145966084,14.825094145966084,70.5956864093623
$10k-$20k,10000,20000.0,64160,64160.004,0.00390625,6.088295e-06,21,33.32593998601663,12.325939986016628,58.6949523143649,333,519.4192324974322,186.41923249743218,55.98175150073038
$20k-$30k,20000,30000.0,57835,57834.996,-0.00390625,-6.7541278e-06,51,64.64238251695842,13.64238251695842,26.749769641094943,889,1117.703585769656,228.703585769656,25.72593765687919
$30k-$40k,30000,40000.0,59827,59827.0,0.0,0.0,92,106.67830872399763,14.678308723997631,15.9546833956496,1533,1783.113121567146,250.11312156714598,16.315272117882973
$40k-$50k,40000,50000.0,53555,53555.0,0.0,0.0,116,133.9840569226246,17.984056922624603,15.503497347090175,2166,2501.802948793289,335.80294879328903,15.50336790366062
$50k-$75k,50000,75000.0,91459,91459.0,0.0,0.0,293,320.8300659281679,27.830065928167926,9.498316016439565,3201,3507.9113693367294,306.9113693367294,9.587984046758184
$75k-$100k,75000,100000.0,54976,54976.0,0.0,0.0,261,284.13701423778326,23.137014237783262,8.864756412943779,4751,5168.382825920097,417.3828259200973,8.785157354664223
$100k-$150k,100000,150000.0,62065,62065.004,0.00390625,6.2938047e-06,438,453.9673598988948,15.967359898894813,3.6455159586517834,7055,7314.385423782755,259.3854237827554,3.676618338522401
$150k-$200k,150000,200000.0,27976,27976.0,0.0,0.0,294,297.75586623194755,3.75586623194755,1.2775055210705952,10496,10643.26087474791,147.26087474790984,1.40301900483908
$200k-$300k,200000,300000.0,18937,18937.0,0.0,0.0,310,282.0757007496334,-27.924299250366573,-9.007838467860186,16391,14895.479788225877,-1495.5202117741228,-9.12403277270528
$300k-$400k,300000,400000.0,6076,6076.0,0.0,0.0,153,140.55095092541754,-12.449049074582462,-8.13663338208004,25119,23132.151238547984,-1986.8487614520163,-7.909744661220655
$400k+,400000,inf,8875,8875.0,0.0,0.0,998,850.0592174901358,-147.94078250986422,-14.823725702391204,112416,95781.32028057869,-16634.679719421314,-14.797430721090693
TOTAL,0,inf,635117,635117.0,0.0,0.0,3029,2972.641770991806,-56.35822900819403,-1.8606216245689675,4770,4680.463239043839,-89.53676095616083,-1.8770809424771662
