district,total_tax_units,weighted_tax_units,total_population_estimate,ctc_recipient_units,ctc_recipient_rate,total_ctc_amount,total_refundable_ctc,total_nonrefundable_ctc,total_qualifying_children,avg_ctc_per_unit,avg_ctc_per_recipient,ctc_Q2_Low,ctc_Q1_Lowest,ctc_Q3_Middle,ctc_Q4_High,ctc_Q5_Highest,ctc_single,ctc_married_filing_jointly,ctc_married_filing_separately,ctc_head_of_household
1.0,10493.0,232836.90454733034,232836.90454733034,1696.0,0.16163156389974268,157927837.31956214,81128151.9717706,76799685.34779152,79908.04631655228,678.2766573305782,3686.997728284628,19342735.76935981,59438257.42794279,27778902.795467608,31395725.49567295,19972215.831118956,4752885.788824797,95529569.28093913,3099650.7995586414,54545731.45023954
