district,total_tax_units,weighted_tax_units,total_population_estimate,ctc_recipient_units,ctc_recipient_rate,total_ctc_amount,total_refundable_ctc,total_nonrefundable_ctc,total_qualifying_children,avg_ctc_per_unit,avg_ctc_per_recipient,ctc_Q2_Low,ctc_Q1_Lowest,ctc_Q3_Middle,ctc_Q4_High,ctc_Q5_Highest,ctc_single,ctc_married_filing_jointly,ctc_married_filing_separately,ctc_head_of_household
4.0,5309.0,116809.31805942452,116809.31805942452,1034.0,0.19476360896590694,84308835.25030908,47481467.91662487,36827367.333684206,42653.47896668302,721.7646387372844,3499.5336426406543,11178989.720848143,29464412.01039123,16033201.145779334,18318758.660896145,9313473.712394226,3055108.130988526,55968058.590947956,2151399.22951234,23134269.298860263
