B01001_012E,B01001_011E,B01001_014E,B01001_013E,B01001_016E,B01001_015E,B01001_019E,B01001_017E,B01001_018E,B01001_020E,B01001_022E,B01001_021E,B01001_024E,B01001_023E,B01001_026E,B01001_025E,B01001_028E,B01001_029E,B01001_027E,B01001_030E,B01001_032E,B01001_031E,B01001_034E,B01001_033E,B01001_036E,B01001_035E,B01001_038E,B01001_037E,B01001_039E,B01001_040E,B01001_042E,B01001_041E,B01001_044E,B01001_043E,B01001_046E,B01001_045E,B01001_048E,B01001_047E,B01001_049E,B01001_002E,B01001_001E,B01001_004E,B01001_003E,B01001_006E,B01001_007E,B01001_005E,B01001_009E,B01001_008E,B01001_010E,NAME,state,year,table_code
53048,49293,45545,50931,44186,41446,24759,45436,19685,16704,37899,24433,12671,26570,715949,11343,40047,44279,39404,22624,7602,13427,24733,6095,48714,46712,45855,48562,40624,43104,17977,42971,17051,30272,38628,27841,15903,29247,24277,725604,1441553,43610,41816,24825,16023,47596,9557,8993,29235,Hawaii,15,2021,B01001
