B01001_012E,B01001_011E,B01001_014E,B01001_013E,B01001_016E,B01001_015E,B01001_019E,B01001_017E,B01001_018E,B01001_020E,B01001_022E,B01001_021E,B01001_024E,B01001_023E,B01001_026E,B01001_025E,B01001_028E,B01001_029E,B01001_027E,B01001_030E,B01001_032E,B01001_031E,B01001_034E,B01001_033E,B01001_036E,B01001_035E,B01001_038E,B01001_037E,B01001_039E,B01001_040E,B01001_042E,B01001_041E,B01001_044E,B01001_043E,B01001_046E,B01001_045E,B01001_048E,B01001_047E,B01001_049E,B01001_002E,B01001_001E,B01001_004E,B01001_003E,B01001_006E,B01001_007E,B01001_005E,B01001_009E,B01001_008E,B01001_010E,NAME,state,year,table_code
51906,56276,44927,46030,44843,44203,27480,44808,18210,18744,25164,23598,12059,18111,710500,12362,41382,41162,43638,23059,7317,15556,29120,7050,48720,48942,42762,45620,43174,45428,18334,47060,17598,28673,28752,25047,16199,19839,26068,718057,1428557,44921,47084,24182,15260,42337,11379,12388,31785,Hawaii,15,2016,B01001
